code,regency_code,name
367204,3672,CIWANDAN
367208,3672,CITANGKIL
367203,3672,PULOMERAK
367207,3672,PURWAKARTA
367206,3672,GEROGOL
367202,3672,CILEGON
367205,3672,JOMBANG
367201,3672,CIBEBER
367304,3673,CURUG
367303,3673,WALANTAKA
367305,3673,CIPOCOK JAYA
367301,3673,SERANG
367306,3673,TAKTAKAN
367302,3673,KASEMEN
367407,3674,SETU
367401,3674,SERPONG
367406,3674,PAMULANG
367404,3674,CIPUTAT
367405,3674,CIPUTAT TIMUR
367403,3674,PONDOK AREN
367402,3674,SERPONG UTARA
510104,5101,MELAYA
510101,5101,NEGARA
510105,5101,JEMBRANA
510102,5101,MENDOYO
510103,5101,PEKUTATAN
510201,5102,SELEMADEG
510202,5102,SALAMADEG TIMUR
510203,5102,SALEMADEG BARAT
510204,5102,KERAMBITAN
510205,5102,TABANAN
510206,5102,KEDIRI
510207,5102,MARGA
510209,5102,BATURITI
510208,5102,PENEBEL
510210,5102,PUPUAN
510305,5103,KUTA SELATAN
510301,5103,KUTA
510306,5103,KUTA UTARA
510302,5103,MENGWI
510303,5103,ABIANSEMAL
510304,5103,PETANG
510401,5104,SUKAWATI
510402,5104,BLAHBATUH
510403,5104,GIANYAR
510404,5104,TAMPAKSIRING
510405,5104,UBUD
510406,5104,TEGALLALANG
510407,5104,PAYANGAN
510501,5105,NUSA PENIDA
510502,5105,BANJARANGKAN
510503,5105,KLUNGKUNG
510504,5105,DAWAN
510601,5106,SUSUT
510602,5106,BANGLI
510603,5106,TEMBUKU
510604,5106,KINTAMANI
510701,5107,RENDANG
510702,5107,SIDEMEN
510703,5107,MANGGIS
510704,5107,KARANGASEM
510705,5107,ABANG
510706,5107,BEBANDEM
510707,5107,SELAT
510708,5107,KUBU
510801,5108,GEROKGAK
510802,5108,SERIRIT
510803,5108,BUSUNGBIU
510804,5108,BANJAR
510805,5108,SUKASADA
510806,5108,BULELENG
510807,5108,SAWAN
510808,5108,KUBUTAMBAHAN
510809,5108,TEJAKULA
517101,5171,DENPASAR SELATAN
517102,5171,DENPASAR TIMUR
517103,5171,DENPASAR BARAT
517104,5171,DENPASAR UTARA
520107,5201,SEKOTONG
520113,5201,LEMBAR
520101,5201,GERUNG
520108,5201,LABUAPI
520102,5201,KEDIRI
520115,5201,KURIPAN
520103,5201,NARMADA
520112,5201,LINGSAR
520109,5201,GUNUNGSARI
520114,5201,BATU LAYAR
520205,5202,PRAYA BARAT
520211,5202,PRAYA BARAT DAYA
520204,5202,PUJUT
520206,5202,PRAYA TIMUR
520207,5202,JANAPRIA
520209,5202,KOPANG
520201,5202,PRAYA
520210,5202,PRAYA TENGAH
520202,5202,JONGGAT
520208,5202,PRINGGARATA
520203,5202,BATUKLIANG
520212,5202,BATUKLIANG UTARA
520301,5203,KERUAK
520320,5203,JEROWARU
520302,5203,SAKRA
520319,5203,SAKRA BARAT
520318,5203,SAKRA TIMUR
520303,5203,TERARA
520311,5203,MONTONG GADING
520304,5203,SIKUR
520305,5203,MASBAGIK
520312,5203,PRINGGASELA
520306,5203,SUKAMULIA
520313,5203,SURALAGA
520307,5203,SELONG
520317,5203,LABUHAN HAJI
520308,5203,PRINGGABAYA
520316,5203,SUWELA
520309,5203,AIKMEL
520314,5203,WANASABA
520315,5203,SEMBALUN
520321,5203,LENEK
520310,5203,SAMBELIA
520402,5204,LUNYUK
520428,5204,ORONG TELU
520405,5204,ALAS
520417,5204,ALAS BARAT
520420,5204,BUER
520406,5204,UTAN
520421,5204,RHEE
520407,5204,BATU LANTEH
520408,5204,SUMBAWA
520418,5204,LABUHAN BADAS
520422,5204,UNTER IWES
520409,5204,MOYO HILIR
520423,5204,MOYO UTARA
520410,5204,MOYO HULU
520411,5204,ROPANG
520427,5204,LENANGGUAR
520429,5204,LANTUNG
520412,5204,LAPE
520426,5204,LOPOK
520413,5204,PLAMPANG
520419,5204,LABANGKA
520424,5204,MARONGE
520414,5204,EMPANG
520425,5204,TARANO
520503,5205,HU'U
520508,5205,PAJO
520501,5205,DOMPU
520505,5205,WOJA
520504,5205,KILO
520502,5205,KEMPO
520507,5205,MANGGALEWA
520506,5205,PEKAT
520601,5206,MONTA
520616,5206,PARADO
520602,5206,BOLO
520613,5206,MADAPANGGA
520603,5206,WOHA
520604,5206,BELO
520618,5206,PALIBELO
520605,5206,WAWO
520611,5206,LANGGUDU
520617,5206,LAMBITU
520606,5206,SAPE
520612,5206,LAMBU
520607,5206,WERA
520610,5206,AMBALAWI
520608,5206,DONGGO
520615,5206,SOROMANDI
520609,5206,SANGGAR
520614,5206,TAMBORA
520704,5207,SEKONGKANG
520701,5207,JEREWEH
520708,5207,MALUK
520702,5207,TALIWANG
520707,5207,BRANG ENE
520705,5207,BRANG REA
520703,5207,SETELUK
520706,5207,POTO TANO
520805,5208,PEMENANG
520801,5208,TANJUNG
520802,5208,GANGGA
520803,5208,KAYANGAN
520804,5208,BAYAN
527101,5271,AMPENAN
527104,5271,SEKARBELA
527102,5271,MATARAM
527105,5271,SELAPRANG
527103,5271,CAKRANEGARA
527106,5271,SANDUBAYA
527201,5272,RASANAE BARAT
527205,5272,MPUNDA
527202,5272,RASANAE TIMUR
527204,5272,RABA
527203,5272,ASAKOTA
531212,5312,LAMBOYA
531211,5312,WANOKAKA
531218,5312,LABOYA BARAT
531210,5312,LOLI
531215,5312,KOTA WAIKABUBAK
531204,5312,TANA RIGHU
531103,5311,LEWA
531104,5311,NGGAHA ORI ANGU
531118,5311,LEWA TIDAHU
531119,5311,KATALA HAMU LINGU
531105,5311,TABUNDUNG
531106,5311,PINU PAHAR
531112,5311,PABERIWAI
531113,5311,KARERA
531115,5311,MATAWAI LA PAWU
531114,5311,KAHAUNGU ETI
531122,5311,MAHU
531121,5311,NGADU NGALA
531110,5311,PAHUNGA LODU
531111,5311,WULLA WAIJELU
531109,5311,RINDI
531108,5311,UMALULU
531107,5311,PANDAWAI
531117,5311,KAMBATA
531101,5311,KOTA WAINGAPU
531116,5311,KAMBERA
531102,5311,HAHARU
531120,5311,KANATANG
530104,5301,SEMAU
530123,5301,SEMAU SELATAN
530105,5301,KUPANG BARAT
530116,5301,NEKAMESE
530108,5301,KUPANG TENGAH
530124,5301,TAEBENU
530109,5301,AMARASI
530117,5301,AMARASI BARAT
530118,5301,AMARASI SELATAN
530119,5301,AMARASI TIMUR
530106,5301,KUPANG TIMUR
530120,5301,AMABI OEFETO TIMUR
530125,5301,AMABI OEFETO
530107,5301,SULAMU
530110,5301,FATULEU
530128,5301,FATULEU TENGAH
530127,5301,FATULEU BARAT
530111,5301,TAKARI
530112,5301,AMFOANG SELATAN
530121,5301,AMFOANG BARAT DAYA
530130,5301,AMFOANG TENGAH
530113,5301,AMFOANG UTARA
530122,5301,AMFOANG BARAT LAUT
530126,5301,AMFOANG TIMUR
530203,5302,MOLLO UTARA
530212,5302,FATUMNASI
530231,5302,TOBU
530232,5302,NUNBENA
530202,5302,MOLLO SELATAN
530213,5302,POLEN
530222,5302,MOLLO BARAT
530230,5302,MOLLO TENGAH
530201,5302,KOTA SOE
530207,5302,AMANUBAN BARAT
530214,5302,BATU PUTIH
530227,5302,KUATNANA
530206,5302,AMANUBAN SELATAN
530226,5302,NOEBEBA
530211,5302,KUANFATU
530221,5302,KUALIN
530205,5302,AMANUBAN TENGAH
530219,5302,KOLBANO
530218,5302,OENINO
530204,5302,AMANUBAN TIMUR
530228,5302,FAUTMOLO
530229,5302,FATUKOPA
530210,5302,KI'E
530220,5302,KOT OLIN
530208,5302,AMANATUN SELATAN
530215,5302,BOKING
530217,5302,NUNKOLO
530224,5302,NOEBANA
530225,5302,SANTIAN
530209,5302,AMANATUN UTARA
530216,5302,TOIANAS
530223,5302,KOK BAUN
530302,5303,MIOMAFO BARAT
530311,5303,MIOMAFFO TENGAH
530312,5303,MUSI
530313,5303,MUTIS
530301,5303,MIOMAFO TIMUR
530304,5303,NOEMUTI
530314,5303,BIKOMI SELATAN
530315,5303,BIKOMI TENGAH
530316,5303,BIKOMI NILULAT
530317,5303,BIKOMI UTARA
530318,5303,NAIBENU
530310,5303,NOEMUTI TIMUR
530305,5303,KOTA KEFAMENANU
530308,5303,INSANA
530309,5303,INSANA UTARA
530320,5303,INSANA BARAT
530321,5303,INSANA TENGAH
530319,5303,INSANA FAFINESU
530303,5303,BIBOKI SELATAN
530322,5303,BIBOKI TAN PAH
530323,5303,BIBOKI MOENLEU
530306,5303,BIBOKI UTARA
530307,5303,BIBOKI ANLEU
530324,5303,BIBOKI FEOTLEU
530413,5304,RAIMANUK
530404,5304,TASIFETO BARAT
530405,5304,KAKULUK MESAK
530423,5304,NANAET DUABESI
530412,5304,KOTA ATAMBUA
530421,5304,ATAMBUA BARAT
530422,5304,ATAMBUA SELATAN
530402,5304,TASIFETOTIMUR
530403,5304,RAIHAT
530417,5304,LASIOLAT
530401,5304,LAMAKNEN
530418,5304,LAMAKNEN SELATAN
530506,5305,PANTAR
530509,5305,PANTAR BARAT
530514,5305,PANTAR TIMUR
530517,5305,PANTAR BARU LAUT
530516,5305,PANTAR TENGAH
530503,5305,ALOR BARAT DAYA
530512,5305,MATARU
530504,5305,ALOR SELATAN
530505,5305,ALOR TIMUR
530508,5305,ALOR TIMUR LAUT
530513,5305,PUREMAN
530501,5305,TELUK MUTIARA
530510,5305,KABOLA
530502,5305,ALOR BARAT LAUT
530507,5305,ALOR TENGAH UTARA
530511,5305,PULAU PURA
530515,5305,LEMBUR
531301,5313,NAGA WUTUNG
531308,5313,WULANDONI
531302,5313,ATADEI
531303,5313,ILE APE
531309,5313,ILE APE TIMUR
531304,5313,LEBATUKAN
531305,5313,NUBATUKAN
531306,5313,OMESURI
531307,5313,BUYASURI
530601,5306,WULANGGITANG
530602,5306,TITEHENA
530616,5306,ILE BURA
530605,5306,TANJUNG BUNGA
530615,5306,LEWOLEMA
530603,5306,LARANTUKA
530604,5306,ILE MANDIRI
530614,5306,DEMON PAGONG
530606,5306,SOLOR BARAT
530619,5306,SOLOR SELATAN
530607,5306,SOLOR TIMUR
530608,5306,ADONARA BARAT
530609,5306,WOTAN ULUMANDO
530618,5306,ADONARA TENGAH
530610,5306,ADONARA TIMUR
530613,5306,ILE BOLENG
530612,5306,WITIHAMA
530611,5306,KELUBAGOLIT
530617,5306,ADONARA
530701,5307,PAGA
530702,5307,MEGO
530717,5307,TANA WAWO
530703,5307,LELA
530711,5307,BOLA
530720,5307,DORENG
530721,5307,MAPITARA
530708,5307,TALIBURA
530709,5307,WAIGETE
530713,5307,WAIBLAMA
530710,5307,KEWAPANTE
530718,5307,HEWOKLOANG
530719,5307,KANGAE
530706,5307,PALUE
530716,5307,KOTING
530707,5307,NELLE
530704,5307,NITA
530712,5307,MAGEPANDA
530705,5307,ALOK
530714,5307,ALOK BARAT
530715,5307,ALOK TIMUR
530801,5308,NANGAPANDA
530802,5308,PULAU ENDE
530811,5308,MAUKARO
530803,5308,ENDE
530804,5308,ENDE SELATAN
530820,5308,ENDE TIMUR
530819,5308,ENDE TENGAH
530818,5308,ENDE UTARA
530805,5308,NDONA
530816,5308,NDONA TIMUR
530808,5308,WOLOWARU
530809,5308,WOLOJITA
530812,5308,LIO TIMUR
530814,5308,KELIMUTU
530817,5308,NDORI
530810,5308,MAUROLE
530813,5308,KOTA BARU
530815,5308,DETUKELI
530821,5308,LEPEMBUSU KELISOKE
530806,5308,DETUSOKO
530807,5308,WEWARIA
530901,5309,AIMERE
530912,5309,JEREBUU
530920,5309,INERIE
530906,5309,BAJAWA
530902,5309,GOLEWA
530918,5309,GOLEWA SELATAN
530919,5309,GOLEWA BARAT
530915,5309,BAJAWA UTARA
530907,5309,SOA
530909,5309,RIUNG
530914,5309,RIUNG BARAT
530916,5309,WOLOMEZE
531005,5310,SATAR MESE
531013,5310,SATAR MESE BARAT
531018,5310,SATAR MESE UTARA
531012,5310,LANGKE REMBONG
531003,5310,RUTENG
531001,5310,WAE RII
531015,5310,LELAK
531014,5310,RAHONG UTARA
531006,5310,CIBAL
531017,5310,CIBAL BARAT
531011,5310,REOK
531016,5310,REOK BARAT
531401,5314,ROTE BARAT DAYA
531402,5314,ROTE BARAT LAUT
531403,5314,LOBALAIN
531404,5314,ROTE TENGAH
531408,5314,ROTE  SELATAN
531405,5314,PANTAI BARU
531406,5314,ROTE TIMUR
531410,5314,LANDU LEKO
531407,5314,ROTE BARAT
531409,5314,NDAO NUSE
531505,5315,KOMODO
531506,5315,BOLENG
531504,5315,SANO NGGOANG
531510,5315,MBELILING
531503,5315,LEMBOR
531507,5315,WELAK
531509,5315,LEMBOR SELATAN
531502,5315,KUWUS
531508,5315,NDOSO
531512,5315,KUWUS BARAT
531501,5315,MACANG PACAR
531511,5315,PACAR
531701,5317,KATIKU TANA
531705,5317,KATIKU TANA SELATAN
531702,5317,UMBU RATU NGGAY BARAT
531704,5317,UMBU RATU NGGAY
531703,5317,MAMBORO
531806,5318,KODI BANGEDO
531811,5318,KODI BALAGHAR
531807,5318,KODI
531808,5318,KODI UTARA
531805,5318,WEWEWA SELATAN
531804,5318,WEWEWA BARAT
531803,5318,WEWEWA TIMUR
531810,5318,WEWEWA TENGAH
531802,5318,WEWEWA UTARA
531801,5318,LOURA
531809,5318,KOTA TAMBOLAKA
531604,5316,MAUPONGGO
531606,5316,KEO TENGAH
531602,5316,NANGARORO
531603,5316,BOAWAE
531607,5316,AESESA SELATAN
531601,5316,AESESA
531605,5316,WOLOWAE
531901,5319,BORONG
531907,5319,RANA MESE
531906,5319,KOTA KOMBA
531905,5319,ELAR
531909,5319,ELAR SELATAN
531904,5319,SAMBI RAMPAS
531902,5319,POCO RANAKA
531908,5319,POCO RANAKA TIMUR
531903,5319,LAMBA LEDA
532006,5320,RAIJUA
532005,5320,HAWU MEHARA
532004,5320,SABU LIAE
532001,5320,SABU BARAT
532002,5320,SABU TENGAH
532003,5320,SABU TIMUR
532103,5321,WEWIKU
532102,5321,MALAKA BARAT
532104,5321,WELIMAN
532105,5321,RINHAT
532106,5321,IO KUFEU
532107,5321,SASITAMEAN
532101,5321,MALAKA TENGAH
532112,5321,BOTIN LEOBELE
532108,5321,LAENMANEN
532109,5321,MALAKA TIMUR
532111,5321,KOBALIMA
532110,5321,KOBALIMA TIMUR
537101,5371,ALAK
537102,5371,MAULAFA
537104,5371,OEBOBO
537105,5371,KOTA RAJA
537103,5371,KELAPA LIMA
537106,5371,KOTA LAMA
610107,6101,SELAKAU
610119,6101,SELAKAU TIMUR
610105,6101,PEMANGKAT
610113,6101,SEMPARUK
610118,6101,SALATIGA
610104,6101,TEBAS
610112,6101,TEKARANG
610101,6101,SAMBAS
610110,6101,SUBAH
610115,6101,SEBAWI
610114,6101,SAJAD
610103,6101,JAWAI
610116,6101,JAWAI SELATAN
610102,6101,TELUK KERAMAT
610111,6101,GALING
610117,6101,TANGARAN
610106,6101,SEJANGKUNG
610109,6101,SAJINGAN BESAR
610108,6101,PALOH
610701,6107,SUNGAI RAYA
610711,6107,CAPKALA
610715,6107,SUNGAI RAYA KEPULAUAN
610702,6107,SAMALANTAN
610708,6107,MONTERADO
610716,6107,LEMBAH BAWANG
610704,6107,BENGKAYANG
610709,6107,TERIAK
610714,6107,SUNGAI BETUNG
610703,6107,LEDO
610710,6107,SUTI SEMARANG
610713,6107,LUMAR
610706,6107,SANGGAU LEDO
610717,6107,TUJUH BELAS
610705,6107,SELUAS
610707,6107,JAGOI BABANG
610712,6107,SIDING
610810,6108,SEBANGKI
610801,6108,NGABANG
610811,6108,JELIMPO
610807,6108,SENGAH TEMILA
610804,6108,MANDOR
610803,6108,MENJALIN
610802,6108,MEMPAWAH HULU
610813,6108,SOMPAK
610806,6108,MENYUKE
610812,6108,BANYUKE HULU
610808,6108,MERANTI
610809,6108,KUALA BEHE
610805,6108,AIR BESAR
610208,6102,SIANTAN
610215,6102,SEGEDONG
610207,6102,SUNGAI PINYUH
610216,6102,ANJONGAN
610201,6102,MEMPAWAH HILIR
610218,6102,MEMPAWAH TIMUR
610212,6102,SUNGAI KUNYIT
610206,6102,TOHO
610217,6102,SADANIANG
610313,6103,TOBA
610320,6103,MELIAU
610301,6103,KAPUAS
610302,6103,MUKOK
610304,6103,JANGKANG
610305,6103,BONTI
610309,6103,PARINDU
610311,6103,TAYAN HILIR
610312,6103,BALAI
610310,6103,TAYAN HULU
610308,6103,KEMBAYAN
610306,6103,BEDUAI
610303,6103,NOYAN
610307,6103,SEKAYAM
610321,6103,ENTIKONG
610404,6104,KENDAWANGAN
610403,6104,MANIS MATA
610402,6104,MARAU
610422,6104,SINGKUP
610421,6104,AIR UPAS
610414,6104,JELAI HULU
610413,6104,TUMBANG TITI
610424,6104,PEMAHAN
610425,6104,SUNGAI MELAYU RAYAK
610412,6104,MATAN HILIR SELATAN
610418,6104,BENUA KAYONG
610401,6104,MATAN HILIR UTARA
610416,6104,DELTA PAWAN
610417,6104,MUARA PAWAN
610411,6104,NANGA TAYAP
610405,6104,SANDAI
610419,6104,HULU SUNGAI
610407,6104,SUNGAI LAUR
610408,6104,SIMPANG HULU
610420,6104,SIMPANG DUA
610514,6105,SERAWAI
610515,6105,AMBALAU
610509,6105,KAYAN HULU
610503,6105,SEPAUK
610502,6105,TEMPUNAK
610520,6105,SUNGAI TEBELIAN
610501,6105,SINTANG
610507,6105,DEDAI
610508,6105,KAYAN HILIR
610519,6105,KELAM PERMAI
610521,6105,BINJAI HULU
610504,6105,KETUNGAU HILIR
610505,6105,KETUNGAU TENGAH
610506,6105,KETUNGAU HULU
610615,6106,SILAT HILIR
610616,6106,SILAT HULU
610608,6106,HULU GURUNG
610606,6106,BUNUT HULU
610620,6106,MENTEBAH
610602,6106,BIKA
610618,6106,KALIS
610617,6106,PUTUSSIBAU SELATAN
610603,6106,EMBALOH HILIR
610605,6106,BUNUT HILIR
610619,6106,BOYAN TANJUNG
610621,6106,PENGKADAN
610607,6106,JONGKONG
610609,6106,SELIMBAU
610622,6106,SUHAID
610611,6106,SEBERUANG
610610,6106,SEMITAU
610613,6106,EMPANANG
610623,6106,PURING KENCANA
610614,6106,BADAU
610612,6106,BATANG LUPAR
610604,6106,EMBALOH HULU
610601,6106,PUTUSSIBAU UTARA
610904,6109,NANGA MAHAP
610903,6109,NANGA TAMAN
610902,6109,SEKADAU HULU
610901,6109,SEKADAU HILIR
610905,6109,BELITANG HILIR
610907,6109,BELITANG
610906,6109,BELITANG HULU
611007,6110,SOKAN
611006,6110,TANAH PINOH
611011,6110,TANAH PINOH BARAT
611005,6110,SAYAN
611001,6110,BELIMBING
611010,6110,BELIMBING HULU
611002,6110,NANGA PINOH
611009,6110,PINOH SELATAN
611008,6110,PINOH UTARA
611003,6110,ELLA HILIR
611004,6110,MENUKUNG
611104,6111,PULAU MAYA
611106,6111,KEPULAUAN KARIMATA
611101,6111,SUKADANA
611102,6111,SIMPANG HILIR
611103,6111,TELUK BATANG
611105,6111,SEPONTI
611205,6112,BATU AMPAR
611204,6112,TERENTANG
611206,6112,KUBU
611208,6112,TELUK PAKEDAI
611209,6112,SUNGAI KAKAP
611207,6112,RASAU JAYA
611201,6112,SUNGAI RAYA
611203,6112,SUNGAI AMBAWANG
611202,6112,KUALA MANDOR B
617101,6171,PONTIANAK SELATAN
617106,6171,PONTIANAK TENGGARA
617102,6171,PONTIANAK TIMUR
617103,6171,PONTIANAK BARAT
617105,6171,PONTIANAK KOTA
617104,6171,PONTIANAK UTARA
617205,6172,SINGKAWANG SELATAN
617203,6172,SINGKAWANG TIMUR
617204,6172,SINGKAWANG UTARA
617202,6172,SINGKAWANG BARAT
617201,6172,SINGKAWANG TENGAH
620103,6201,KOTAWARINGIN LAMA
620102,6201,ARUT SELATAN
620101,6201,KUMAI
620106,6201,PANGKALAN BANTENG
620105,6201,PANGKALAN LADA
620104,6201,ARUT UTARA
620208,6202,MENTAYA HILIR SELATAN
620211,6202,TELUK SAMPIT
620209,6202,PULAU HANAUT
620206,6202,MENTAWA BARU
620212,6202,SERANAU
620207,6202,MENTAYA HILIR UTARA
620201,6202,KOTA BESI
620214,6202,TELAWANG
620205,6202,BAAMANG
620202,6202,CEMPAGA
620213,6202,CEMPAGA HULU
620204,6202,PARENGGEAN
620216,6202,TUALAN HULU
620203,6202,MENTAYA HULU
620215,6202,BUKIT SANTUAI
620210,6202,ANTANG KALANG
620217,6202,TELAGA ANTANG
620304,6203,KAPUAS KUALA
620313,6203,TAMBAN CATUR
620303,6203,KAPUAS TIMUR
620301,6203,SELAT
620317,6203,BATAGUH
620308,6203,BASARANG
620302,6203,KAPUAS HILIR
620306,6203,PULAU PETAK
620307,6203,KAPUAS MURUNG
620316,6203,DADAHUP
620305,6203,KAPUAS BARAT
620309,6203,MANTANGAI
620310,6203,TIMPAH
620311,6203,KAPUAS TENGAH
620314,6203,PASAK TALAWANG
620312,6203,KAPUAS HULU
620315,6203,MANDAU TALAWANG
620401,6204,JENAMAS
620402,6204,DUSUN HILIR
620403,6204,KARAU KUALA
620406,6204,DUSUN SELATAN
620404,6204,DUSUN UTARA
620405,6204,GN. BINTANG AWAI
620501,6205,MONTALLAT
620502,6205,GUNUNG TIMANG
620503,6205,GUNUNG PUREI
620504,6205,TEWEH TIMUR
620505,6205,TEWEH TENGAH
620507,6205,TEWEH BARU
620508,6205,TEWEH SELATAN
620506,6205,LAHEI
620509,6205,LAHEI BARAT
620802,6208,JELAI
620804,6208,PANTAI LUNCI
620801,6208,SUKAMARA
620803,6208,BALAI RIAM
620805,6208,PERMATA KECUBUNG
620903,6209,BULIK
620906,6209,SEMATU JAYA
620905,6209,MENTHOBI RAYA
620904,6209,BULIK TIMUR
620901,6209,LAMANDAU
620907,6209,BELANTIKAN RAYA
620902,6209,DELANG
620908,6209,BATANG KAWA
620701,6207,SERUYAN HILIR
620706,6207,SERUYAN HILIR TIMUR
620703,6207,DANAU SEMBULUH
620707,6207,SERUYAN RAYA
620704,6207,HANAU
620708,6207,DANAU SELULUK
620702,6207,SERUYAN TENGAH
620709,6207,BATU AMPAR
620705,6207,SERUYAN HULU
620710,6207,SULING TAMBUN
620610,6206,KATINGAN KUALA
620609,6206,MENDAWAI
620601,6206,KAMIPANG
620611,6206,TASIK PAYAWAN
620602,6206,KATINGAN HILIR
620603,6206,TEWANG SANGALANG
620604,6206,PULAU MALAN
620605,6206,KATINGAN TENGAH
620606,6206,SANAMAN MANTIKEI
620612,6206,PETAK MALAI
620607,6206,MARIKIT
620608,6206,KATINGAN HULU
620613,6206,BUKIT RAYA
621102,6211,KAHAYAN KUALA
621108,6211,SEBANGAU KUALA
621101,6211,PANDIH BATU
621106,6211,MALIKU
621105,6211,KAHAYAN HILIR
621107,6211,JABIREN
621103,6211,KAHAYAN TENGAH
621104,6211,BANAMA TINGANG
621006,6210,MANUHING
621011,6210,MANUHING RAYA
621005,6210,RUNGAN
621010,6210,RUNGAN HULU
621012,6210,RUNGAN BARAT
621001,6210,SEPANG
621007,6210,MIHING RAYA
621002,6210,KURUN
621003,6210,TEWAH
621004,6210,KAHAYAN HULU UTARA
621008,6210,DAMANG BATU
621009,6210,MIRI MANASA
621302,6213,BANUA LIMA
621301,6213,DUSUN TIMUR
621307,6213,PAJU EPAT
621304,6213,AWANG
621303,6213,PATANGKEP TUTUI
621305,6213,DUSUN TENGAH
621308,6213,RAREN BATUAH
621309,6213,PAKU
621310,6213,KARUSEN JANANG
621306,6213,PEMATANG KARAU
621204,6212,PERMATA INTAN
621208,6212,SUNGAI BABUAT
621201,6212,MURUNG
621203,6212,LAUNG TUHUP
621206,6212,BARITO TUHUP RAYA
621202,6212,TANAH SIANG
621207,6212,TANAH SIANG SELATAN
621205,6212,SUMBER BARITO
621209,6212,SERIBU RIAM
621210,6212,UUT MURUNG
627101,6271,PAHANDUT
627104,6271,SABANGAU
627103,6271,JEKAN RAYA
627102,6271,BUKIT BATU
627105,6271,RAKUMPIT
630106,6301,PANYIPATAN
630101,6301,TAKISUNG
630104,6301,KURAU
630111,6301,BUMI MAKMUR
630105,6301,BATI BATI
630108,6301,TAMBANG ULANG
630103,6301,PELAIHARI
630110,6301,BAJUIN
630109,6301,BATU AMPAR
630102,6301,JORONG
630107,6301,KINTAP
630201,6302,PULAU SEMBILAN
630202,6302,PULAU LAUT BARAT
630221,6302,PULAU LAUT TANJUNG
630203,6302,PULAU LAUT SELATAN
630220,6302,PULAU LAUT KEPULAUAN
630204,6302,PULAU LAUT TIMUR
630205,6302,PULAU SEBUKU
630206,6302,PULAU LAUT UTARA
630216,6302,PULAU LAUT TENGAH
630207,6302,KELUMPANG SELATAN
630217,6302,KELUMPANG HILIR
630208,6302,KELUMPANG HULU
630214,6302,HAMPANG
630215,6302,SUNGAI DURIAN
630209,6302,KELUMPANG TENGAH
630218,6302,KELUMPANG BARAT
630210,6302,KELUMPANG UTARA
630211,6302,PAMUKAN SELATAN
630212,6302,SAMPANAHAN
630213,6302,PAMUKAN UTARA
630219,6302,PAMUKAN BARAT
630301,6303,ALUH ALUH
630313,6303,BERUNTUNG BARU
630303,6303,GAMBUT
630302,6303,KERTAK HANYAR
630319,6303,TATAH MAKMUR
630304,6303,SUNGAI TABUK
630305,6303,MARTAPURA
630315,6303,MARTAPURA TIMUR
630314,6303,MARTAPURA BARAT
630307,6303,ASTAMBUL
630306,6303,KARANG INTAN
630311,6303,ARANIO
630310,6303,SUNGAI PINANG
630317,6303,PARAMASAN
630309,6303,PENGAROM
630316,6303,SAMBUNG MAKMUR
630312,6303,MATARAMAN
630308,6303,SIMPANG EMPAT
630318,6303,TELAGA BAUNTUNG
630320,6303,CINTAPURI DARUSSALAM
630401,6304,TABUNGANEN
630402,6304,TAMBAN
630413,6304,MEKARSARI
630403,6304,ANJIR PASAR
630404,6304,ANJIR MUARA
630405,6304,ALALAK
630406,6304,MANDASTANA
630417,6304,JEJANGKIT
630408,6304,BELAWANG
630416,6304,WANARAYA
630414,6304,BARAMBAI
630407,6304,RANTAU BADAUH
630409,6304,CERBON
630410,6304,BAKUMPAI
630415,6304,MARABAHAN
630412,6304,TABUKAN
630411,6304,KURIPAN
630501,6305,BINUANG
630512,6305,HATUNGUN
630502,6305,TAPIN SELATAN
630511,6305,SALAM BABARIS
630503,6305,TAPIN TENGAH
630509,6305,BUNGUR
630508,6305,PIANI
630510,6305,LOKPAIKAT
630504,6305,TAPIN UTARA
630507,6305,BAKARANGAN
630505,6305,CANDI LARAS SELATAN
630506,6305,CANDI LARAS UTARA
630602,6306,PADANG BATUNG
630610,6306,LOKSADO
630603,6306,TELAGA LANGSAT
630604,6306,ANGKINANG
630605,6306,KANDANGAN
630601,6306,SUNGAI RAYA
630606,6306,SIMPUR
630609,6306,KALUMPANG
630607,6306,DAHA SELATAN
630611,6306,DAHA BARAT
630608,6306,DAHA UTARA
630701,6307,HARUYAN
630702,6307,BATU BENAWA
630709,6307,HANTAKAN
630707,6307,BATANG ALAI SELATAN
630710,6307,BATANG ALAI TIMUR
630706,6307,BARABAI
630703,6307,LABUAN AMAS SELATAN
630704,6307,LABUAN AMAS UTARA
630705,6307,PANDAWAN
630708,6307,BATANG ALAI UTARA
630711,6307,LIMPASU
630801,6308,DANAU PANGGANG
630809,6308,PAMINGGIR
630802,6308,BABIRIK
630803,6308,SUNGAI PANDAN
630810,6308,SUNGAI TABUKAN
630804,6308,AMUNTAI SELATAN
630805,6308,AMUNTAI TENGAH
630807,6308,BANJANG
630806,6308,AMUNTAI UTARA
630808,6308,HAUR GADING
630901,6309,BANUA LAWAS
630909,6309,PUGAAN
630902,6309,KELUA
630908,6309,MUARA HARUS
630903,6309,TANTA
630904,6309,TANJUNG
630906,6309,MURUNG PUDAK
630905,6309,HARUAI
630912,6309,BINTANG ARA
630910,6309,UPAU
630907,6309,MUARA UYA
